iter	Passed	Remaining
6382	10783	1887
6383	10785	1885
6384	10786	1883
6385	10788	1881
6386	10789	1880
6387	10791	1878
6388	10792	1876
6389	10794	1875
6390	10796	1873
6391	10797	1871
6392	10799	1869
6393	10800	1868
6394	10802	1866
6395	10803	1864
6396	10805	1863
6397	10806	1861
6398	10808	1859
6399	10809	1857
6400	10811	1856
6401	10812	1854
6402	10814	1852
6403	10815	1851
6404	10817	1849
6405	10819	1847
6406	10820	1845
6407	10822	1844
6408	10824	1842
6409	10825	1840
6410	10827	1839
6411	10828	1837
6412	10830	1835
6413	10831	1833
6414	10833	1832
6415	10834	1830
6416	10836	1828
6417	10837	1827
6418	10839	1825
6419	10840	1823
6420	10842	1822
6421	10844	1820
6422	10846	1818
6423	10848	1817
6424	10850	1815
6425	10851	1813
6426	10853	1812
6427	10855	1810
6428	10857	1808
6429	10858	1806
6430	10860	1805
6431	10862	1803
6432	10864	1801
6433	10865	1800
6434	10867	1798
6435	10869	1796
6436	10871	1795
6437	10873	1793
6438	10875	1791
6439	10876	1790
6440	10878	1788
6441	10880	1786
6442	10882	1785
6443	10883	1783
6444	10885	1781
6445	10886	1780
6446	10888	1778
6447	10889	1776
6448	10891	1774
6449	10892	1773
6450	10894	1771
6451	10896	1769
6452	10897	1768
6453	10898	1766
6454	10900	1764
6455	10902	1762
6456	10903	1761
6457	10904	1759
6458	10906	1757
6459	10908	1756
6460	10909	1754
6461	10911	1752
6462	10913	1751
6463	10914	1749
6464	10916	1747
6465	10917	1745
6466	10918	1744
6467	10920	1742
6468	10921	1740
6469	10923	1738
6470	10925	1737
6471	10926	1735
6472	10928	1733
6473	10929	1732
6474	10931	1730
6475	10933	1728
6476	10934	1727
6477	10936	1725
6478	10937	1723
6479	10939	1721
6480	10941	1720
6481	10943	1718
6482	10944	1716
6483	10946	1715
6484	10948	1713
6485	10949	1711
6486	10951	1710
6487	10953	1708
6488	10955	1706
6489	10957	1705
6490	10959	1703
6491	10961	1701
6492	10962	1700
6493	10963	1698
6494	10965	1696
6495	10966	1695
6496	10968	1693
6497	10970	1691
6498	10971	1689
6499	10973	1688
6500	10975	1686
6501	10976	1684
6502	10978	1683
6503	10979	1681
6504	10981	1679
6505	10983	1678
6506	10984	1676
6507	10986	1674
6508	10988	1673
6509	10990	1671
6510	10991	1669
6511	10993	1667
6512	10994	1666
6513	10996	1664
6514	10997	1662
6515	10999	1661
6516	11000	1659
6517	11002	1657
6518	11004	1655
6519	11005	1654
6520	11007	1652
6521	11008	1650
6522	11010	1649
6523	11011	1647
6524	11013	1645
6525	11014	1643
6526	11016	1642
6527	11018	1640
6528	11019	1638
6529	11021	1637
6530	11023	1635
6531	11024	1633
6532	11025	1632
6533	11027	1630
6534	11029	1628
6535	11031	1626
6536	11032	1625
6537	11034	1623
6538	11035	1621
6539	11037	1620
6540	11038	1618
6541	11040	1616
6542	11042	1615
6543	11044	1613
6544	11045	1611
6545	11047	1610
6546	11049	1608
6547	11050	1606
6548	11052	1604
6549	11053	1603
6550	11055	1601
6551	11057	1599
6552	11059	1598
6553	11061	1596
6554	11063	1594
6555	11064	1593
6556	11066	1591
6557	11068	1589
6558	11070	1588
6559	11072	1586
6560	11073	1584
6561	11075	1583
6562	11077	1581
6563	11078	1579
6564	11080	1578
6565	11081	1576
6566	11083	1574
6567	11084	1572
6568	11086	1571
6569	11087	1569
6570	11089	1567
6571	11090	1566
6572	11092	1564
6573	11093	1562
6574	11095	1560
6575	11096	1559
6576	11098	1557
6577	11100	1555
6578	11101	1554
6579	11103	1552
6580	11104	1550
6581	11106	1548
6582	11107	1547
6583	11109	1545
6584	11110	1543
6585	11112	1542
6586	11114	1540
6587	11116	1538
6588	11117	1537
6589	11119	1535
6590	11120	1533
6591	11122	1532
6592	11123	1530
6593	11125	1528
6594	11127	1526
6595	11128	1525
6596	11130	1523
6597	11131	1521
6598	11133	1520
6599	11134	1518
6600	11136	1516
6601	11137	1514
6602	11139	1513
6603	11140	1511
6604	11141	1509
6605	11143	1508
6606	11144	1506
6607	11146	1504
6608	11147	1502
6609	11149	1501
6610	11150	1499
6611	11152	1497
6612	11154	1496
6613	11155	1494
6614	11157	1492
6615	11158	1490
6616	11160	1489
6617	11161	1487
6618	11163	1485
6619	11165	1484
6620	11166	1482
6621	11168	1480
6622	11169	1479
6623	11171	1477
6624	11173	1475
6625	11174	1474
6626	11176	1472
6627	11177	1470
6628	11179	1468
6629	11180	1467
6630	11182	1465
6631	11183	1463
6632	11185	1462
6633	11187	1460
6634	11188	1458
6635	11190	1456
6636	11191	1455
6637	11193	1453
6638	11194	1451
6639	11196	1450
6640	11198	1448
6641	11199	1446
6642	11201	1445
6643	11203	1443
6644	11204	1441
6645	11206	1440
6646	11208	1438
6647	11209	1436
6648	11211	1434
6649	11212	1433
6650	11214	1431
6651	11215	1429
6652	11217	1428
6653	11218	1426
6654	11220	1424
6655	11222	1422
6656	11223	1421
6657	11225	1419
6658	11226	1417
6659	11228	1416
6660	11229	1414
6661	11231	1412
6662	11232	1411
6663	11234	1409
6664	11236	1407
6665	11237	1405
6666	11239	1404
6667	11240	1402
6668	11242	1400
6669	11243	1399
6670	11245	1397
6671	11246	1395
6672	11248	1394
6673	11250	1392
6674	11251	1390
6675	11253	1388
6676	11254	1387
6677	11256	1385
6678	11258	1383
6679	11260	1382
6680	11261	1380
6681	11263	1378
6682	11264	1377
6683	11266	1375
6684	11267	1373
6685	11269	1372
6686	11271	1370
6687	11272	1368
6688	11274	1366
6689	11275	1365
6690	11277	1363
6691	11278	1361
6692	11279	1360
6693	11281	1358
6694	11283	1356
6695	11284	1354
6696	11286	1353
6697	11287	1351
6698	11289	1349
6699	11290	1348
6700	11292	1346
6701	11293	1344
6702	11295	1343
6703	11296	1341
6704	11298	1339
6705	11299	1337
6706	11301	1336
6707	11303	1334
6708	11304	1332
6709	11306	1331
6710	11308	1329
6711	11309	1327
6712	11311	1326
6713	11313	1324
6714	11314	1322
6715	11316	1320
6716	11317	1319
6717	11319	1317
6718	11321	1315
6719	11322	1314
6720	11323	1312
6721	11325	1310
6722	11326	1309
6723	11328	1307
6724	11329	1305
6725	11330	1303
6726	11332	1302
6727	11333	1300
6728	11335	1298
6729	11336	1297
6730	11338	1295
6731	11339	1293
6732	11341	1292
6733	11343	1290
6734	11344	1288
6735	11346	1286
6736	11348	1285
6737	11349	1283
6738	11351	1281
6739	11352	1280
6740	11354	1278
6741	11355	1276
6742	11357	1275
6743	11359	1273
6744	11361	1271
6745	11362	1270
6746	11364	1268
6747	11366	1266
6748	11367	1264
6749	11369	1263
6750	11370	1261
6751	11372	1259
6752	11373	1258
6753	11374	1256
6754	11376	1254
6755	11377	1252
6756	11379	1251
6757	11380	1249
6758	11382	1247
6759	11383	1246
6760	11385	1244
6761	11387	1242
6762	11388	1241
6763	11390	1239
6764	11391	1237
6765	11393	1235
6766	11394	1234
6767	11396	1232
6768	11398	1230
6769	11399	1229
6770	11401	1227
6771	11402	1225
6772	11404	1224
6773	11406	1222
6774	11408	1220
6775	11409	1219
6776	11411	1217
6777	11412	1215
6778	11414	1214
6779	11415	1212
6780	11417	1210
6781	11418	1208
6782	11419	1207
6783	11421	1205
6784	11423	1203
6785	11425	1202
6786	11427	1200
6787	11428	1198
6788	11429	1197
6789	11431	1195
6790	11432	1193
6791	11434	1191
6792	11435	1190
6793	11437	1188
6794	11439	1186
6795	11440	1185
6796	11442	1183
6797	11443	1181
6798	11445	1180
6799	11446	1178
6800	11448	1176
6801	11449	1174
6802	11451	1173
6803	11452	1171
6804	11454	1169
6805	11456	1168
6806	11457	1166
6807	11459	1164
6808	11460	1163
6809	11462	1161
6810	11463	1159
6811	11465	1157
6812	11466	1156
6813	11468	1154
6814	11470	1152
6815	11471	1151
6816	11473	1149
6817	11474	1147
6818	11475	1146
6819	11477	1144
6820	11479	1142
6821	11480	1141
6822	11482	1139
6823	11483	1137
6824	11485	1135
6825	11486	1134
6826	11488	1132
6827	11490	1130
6828	11491	1129
6829	11493	1127
6830	11495	1125
6831	11496	1124
6832	11498	1122
6833	11499	1120
6834	11501	1119
6835	11502	1117
6836	11504	1115
6837	11505	1113
6838	11507	1112
6839	11508	1110
6840	11510	1108
6841	11511	1107
6842	11513	1105
6843	11514	1103
6844	11516	1102
6845	11517	1100
6846	11519	1098
6847	11520	1096
6848	11522	1095
6849	11523	1093
6850	11525	1091
6851	11527	1090
6852	11528	1088
6853	11530	1086
6854	11531	1085
6855	11533	1083
6856	11534	1081
6857	11536	1079
6858	11537	1078
6859	11539	1076
6860	11541	1074
6861	11542	1073
6862	11544	1071
6863	11546	1069
6864	11547	1068
6865	11549	1066
6866	11550	1064
6867	11552	1063
6868	11553	1061
6869	11555	1059
6870	11556	1057
6871	11558	1056
6872	11559	1054
6873	11561	1052
6874	11562	1051
6875	11563	1049
6876	11565	1047
6877	11566	1046
6878	11568	1044
6879	11569	1042
6880	11571	1040
6881	11572	1039
6882	11574	1037
6883	11575	1035
6884	11577	1034
6885	11578	1032
6886	11580	1030
6887	11581	1029
6888	11583	1027
6889	11585	1025
6890	11586	1024
6891	11588	1022
6892	11590	1020
6893	11591	1018
6894	11593	1017
6895	11594	1015
6896	11596	1013
6897	11597	1012
6898	11599	1010
6899	11600	1008
6900	11602	1007
6901	11604	1005
6902	11605	1003
6903	11606	1001
6904	11607	1000
6905	11609	998
6906	11610	996
6907	11612	995
6908	11614	993
6909	11616	991
6910	11617	990
6911	11619	988
6912	11620	986
6913	11622	985
6914	11623	983
6915	11624	981
6916	11626	979
6917	11627	978
6918	11629	976
6919	11631	974
6920	11632	973
6921	11634	971
6922	11635	969
6923	11637	968
6924	11638	966
6925	11640	964
6926	11641	963
6927	11643	961
6928	11645	959
6929	11646	957
6930	11648	956
6931	11649	954
6932	11651	952
6933	11652	951
6934	11653	949
6935	11655	947
6936	11656	946
6937	11658	944
6938	11659	942
6939	11661	940
6940	11662	939
6941	11663	937
6942	11664	935
6943	11666	934
6944	11667	932
6945	11668	930
6946	11670	928
6947	11671	927
6948	11673	925
6949	11675	923
6950	11676	922
6951	11678	920
6952	11679	918
6953	11680	917
6954	11682	915
6955	11683	913
6956	11685	912
6957	11686	910
6958	11688	908
6959	11689	906
6960	11690	905
6961	11692	903
6962	11693	901
6963	11695	900
6964	11696	898
6965	11697	896
6966	11699	895
6967	11701	893
6968	11702	891
6969	11703	889
6970	11705	888
6971	11706	886
6972	11708	884
6973	11709	883
6974	11710	881
6975	11712	879
6976	11713	878
6977	11714	876
6978	11716	874
6979	11717	872
6980	11719	871
6981	11720	869
6982	11722	867
6983	11723	866
6984	11724	864
6985	11726	862
6986	11727	861
6987	11728	859
6988	11730	857
6989	11732	855
6990	11733	854
6991	11735	852
6992	11736	850
6993	11737	849
6994	11739	847
6995	11740	845
6996	11741	844
6997	11743	842
6998	11744	840
6999	11746	839
7000	11747	837
7001	11749	835
7002	11750	833
7003	11752	832
7004	11753	830
7005	11754	828
7006	11756	827
7007	11757	825
7008	11758	823
7009	11760	822
7010	11761	820
7011	11763	818
7012	11764	816
7013	11765	815
7014	11767	813
7015	11768	811
7016	11770	810
7017	11771	808
7018	11773	806
7019	11774	805
7020	11776	803
7021	11777	801
7022	11778	800
7023	11780	798
7024	11781	796
7025	11783	794
7026	11784	793
7027	11786	791
7028	11787	789
7029	11789	788
7030	11790	786
7031	11792	784
7032	11793	783
7033	11794	781
7034	11796	779
7035	11797	778
7036	11799	776
7037	11800	774
7038	11801	772
7039	11803	771
7040	11805	769
7041	11807	767
7042	11808	766
7043	11809	764
7044	11811	762
7045	11812	761
7046	11814	759
7047	11815	757
7048	11817	756
7049	11819	754
7050	11820	752
7051	11822	751
7052	11823	749
7053	11828	747
7054	11830	746
7055	11834	744
7056	11836	743
7057	11838	741
7058	11840	739
7059	11841	738
7060	11843	736
7061	11845	734
7062	11847	733
7063	11849	731
7064	11850	729
7065	11852	727
7066	11854	726
7067	11855	724
7068	11857	722
7069	11859	721
7070	11861	719
7071	11863	717
7072	11865	716
7073	11866	714
7074	11868	712
7075	11870	711
7076	11872	709
7077	11873	707
7078	11874	706
7079	11876	704
7080	11878	702
7081	11880	701
7082	11881	699
7083	11882	697
7084	11884	696
7085	11885	694
7086	11886	692
7087	11888	691
7088	11889	689
7089	11891	687
7090	11892	685
7091	11894	684
7092	11895	682
7093	11897	680
7094	11898	679
7095	11899	677
7096	11901	675
7097	11902	674
7098	11904	672
7099	11905	670
7100	11907	669
7101	11908	667
7102	11910	665
7103	11912	664
7104	11913	662
7105	11914	660
7106	11916	658
7107	11918	657
7108	11920	655
7109	11921	653
7110	11923	652
7111	11924	650
7112	11925	648
7113	11927	647
7114	11928	645
7115	11929	643
7116	11931	642
7117	11932	640
7118	11934	638
7119	11935	637
7120	11936	635
7121	11938	633
7122	11939	631
7123	11941	630
7124	11942	628
7125	11943	626
7126	11945	625
7127	11946	623
7128	11947	621
7129	11949	620
7130	11950	618
7131	11951	616
7132	11953	614
7133	11954	613
7134	11956	611
7135	11957	609
7136	11959	608
7137	11960	606
7138	11961	604
7139	11963	603
7140	11965	601
7141	11966	599
7142	11967	598
7143	11969	596
7144	11970	594
7145	11971	593
7146	11973	591
7147	11974	589
7148	11976	587
7149	11977	586
7150	11978	584
7151	11980	582
7152	11981	581
7153	11982	579
7154	11984	577
7155	11985	576
7156	11986	574
7157	11988	572
7158	11989	571
7159	11990	569
7160	11993	567
7161	11994	566
7162	11996	564
7163	11998	562
7164	12000	561
7165	12001	559
7166	12003	557
7167	12004	556
7168	12006	554
7169	12008	552
7170	12009	550
7171	12011	549
7172	12012	547
7173	12014	545
7174	12015	544
7175	12017	542
7176	12018	540
7177	12020	539
7178	12021	537
7179	12023	535
7180	12025	534
7181	12027	532
7182	12028	530
7183	12030	529
7184	12031	527
7185	12033	525
7186	12034	524
7187	12036	522
7188	12038	520
7189	12039	519
7190	12041	517
7191	12043	515
7192	12044	514
7193	12046	512
7194	12047	510
7195	12049	509
7196	12051	507
7197	12053	505
7198	12054	504
7199	12056	502
7200	12057	500
7201	12059	499
7202	12061	497
7203	12062	495
7204	12064	493
7205	12066	492
7206	12067	490
7207	12069	488
7208	12071	487
7209	12072	485
7210	12073	483
7211	12075	482
7212	12077	480
7213	12078	478
7214	12080	477
7215	12081	475
7216	12083	473
7217	12085	472
7218	12086	470
7219	12088	468
7220	12090	467
7221	12091	465
7222	12093	463
7223	12094	462
7224	12096	460
7225	12098	458
7226	12100	457
7227	12101	455
7228	12103	453
7229	12104	452
7230	12106	450
7231	12108	448
7232	12109	447
7233	12111	445
7234	12113	443
7235	12115	442
7236	12116	440
7237	12118	438
7238	12120	436
7239	12121	435
7240	12123	433
7241	12125	431
7242	12126	430
7243	12127	428
7244	12129	426
7245	12130	425
7246	12132	423
7247	12134	421
7248	12135	420
7249	12136	418
7250	12138	416
7251	12140	415
7252	12142	413
7253	12143	411
7254	12145	410
7255	12146	408
7256	12148	406
7257	12150	405
7258	12151	403
7259	12154	401
7260	12156	400
7261	12158	398
7262	12159	396
7263	12161	395
7264	12163	393
7265	12165	391
7266	12166	390
7267	12168	388
7268	12170	386
7269	12171	385
7270	12173	383
7271	12175	381
7272	12176	380
7273	12178	378
7274	12180	376
7275	12181	375
7276	12184	373
7277	12186	371
7278	12187	370
7279	12189	368
7280	12190	366
7281	12192	364
7282	12193	363
7283	12195	361
7284	12197	359
7285	12198	358
7286	12200	356
7287	12202	354
7288	12203	353
7289	12205	351
7290	12207	349
7291	12209	348
7292	12210	346
7293	12212	344
7294	12214	343
7295	12215	341
7296	12217	339
7297	12218	338
7298	12220	336
7299	12222	334
7300	12224	333
7301	12225	331
7302	12227	329
7303	12229	328
7304	12231	326
7305	12232	324
7306	12234	323
7307	12235	321
7308	12237	319
7309	12238	318
7310	12240	316
7311	12242	314
7312	12244	313
7313	12245	311
7314	12247	309
7315	12249	308
7316	12250	306
7317	12252	304
7318	12253	303
7319	12255	301
7320	12257	299
7321	12259	298
7322	12260	296
7323	12262	294
7324	12264	292
7325	12265	291
7326	12267	289
7327	12269	287
7328	12271	286
7329	12272	284
7330	12274	282
7331	12275	281
7332	12277	279
7333	12278	277
7334	12280	276
7335	12282	274
7336	12283	272
7337	12285	271
7338	12287	269
7339	12288	267
7340	12290	266
7341	12292	264
7342	12293	262
7343	12295	261
7344	12297	259
7345	12298	257
7346	12300	256
7347	12302	254
7348	12303	252
7349	12305	251
7350	12306	249
7351	12308	247
7352	12309	246
7353	12311	244
7354	12312	242
7355	12314	241
7356	12316	239
7357	12318	237
7358	12319	236
7359	12321	234
7360	12322	232
7361	12324	231
7362	12325	229
7363	12327	227
7364	12329	225
7365	12330	224
7366	12331	222
7367	12333	220
7368	12334	219
7369	12336	217
7370	12338	215
7371	12339	214
7372	12341	212
7373	12342	210
7374	12344	209
7375	12346	207
7376	12348	205
7377	12349	204
7378	12351	202
7379	12353	200
7380	12354	199
7381	12356	197
7382	12358	195
7383	12359	194
7384	12361	192
7385	12362	190
7386	12364	189
7387	12365	187
7388	12367	185
7389	12368	184
7390	12370	182
7391	12372	180
7392	12374	179
7393	12376	177
7394	12378	175
7395	12379	174
7396	12381	172
7397	12383	170
7398	12384	169
7399	12386	167
7400	12387	165
7401	12389	164
7402	12391	162
7403	12393	160
7404	12394	159
7405	12396	157
7406	12398	155
7407	12400	153
7408	12402	152
7409	12403	150
7410	12405	148
7411	12406	147
7412	12408	145
7413	12409	143
7414	12411	142
7415	12412	140
7416	12414	138
7417	12416	137
7418	12417	135
7419	12419	133
7420	12421	132
7421	12422	130
7422	12424	128
7423	12425	127
7424	12427	125
7425	12428	123
7426	12430	122
7427	12432	120
7428	12433	118
7429	12435	117
7430	12436	115
7431	12437	113
7432	12439	112
7433	12440	110
7434	12442	108
7435	12444	107
7436	12445	105
7437	12447	103
7438	12449	102
7439	12450	100
7440	12452	98
7441	12453	97
7442	12455	95
7443	12456	93
7444	12459	92
7445	12460	90
7446	12462	88
7447	12463	87
7448	12465	85
7449	12466	83
7450	12468	81
7451	12469	80
7452	12471	78
7453	12473	76
7454	12474	75
7455	12476	73
7456	12478	71
7457	12479	70
7458	12481	68
7459	12482	66
7460	12484	65
7461	12485	63
7462	12487	61
7463	12488	60
7464	12490	58
7465	12492	56
7466	12493	55
7467	12495	53
7468	12496	51
7469	12498	50
7470	12499	48
7471	12501	46
7472	12502	45
7473	12504	43
7474	12505	41
7475	12507	40
7476	12508	38
7477	12510	36
7478	12511	35
7479	12512	33
7480	12514	31
7481	12516	30
7482	12517	28
7483	12519	26
7484	12520	25
7485	12522	23
7486	12524	21
7487	12525	20
7488	12527	18
7489	12528	16
7490	12530	15
7491	12531	13
7492	12533	11
7493	12535	10
7494	12536	8
7495	12537	6
7496	12539	5
7497	12541	3
7498	12542	1
7499	12544	0
